site_brom.id,site.x,trt.name.x,mu.scalar,k.scalar,intended.mu,intended.k,temporal.block,maxvol,leaf.number,mean.diam,catchment.area,turbidity.initial,oxygen.percent.initial,oxygen.conc.initial,ph.initial,chlorophyll.initial,bacteria.per.ml..initial,amoeba.per.ml.initial,algae.per.ml.initial,ciliates.per.ml.initial,flagellates.per.ml.initial,rotifers.per.ml.initial,leafpack1.species1.mass.initial,leafpack2.species1.mass.initial,leafpack1.species2.mass.initial,leafpack2.species2.mass.initial,co2.final,methane.final,turbidity.final,oxygen.percent.final,oxygen.conc.final,ph.final,chlorophyll.final,bacteria.per.ml.final,amoeba.per.ml.final,algae.per.ml.final,ciliates.per.ml.final,flagellates.per.ml.final,rotifers.per.ml.final,leafpack1.species1.mass.final,leafpack2.species1.mass.final,leafpack1.species2.mass.final,leafpack2.species2.mass.final,water.volume.final,fpom.final,n15.bromeliad.final,final.bromeliad.percentn,final.bromeliad.percentc,site.y,trt.name.y,species1,species2,decomp,sample_size_species,engulfer_bio,filter.feeder_bio,gatherer_bio,piercer_bio,predation_NA_bio.x,scraper_bio,shredder_bio,engulfer_abd,filter.feeder_abd,gatherer_abd,predation_NA_abd.x,predator_piercer_abd,prey_piercer_abd,scraper_abd,shredder_abd,predation_NA_bio.y,predator_bio,prey_bio,predation_NA_abd.y,predator_abd,prey_abd,Coleoptera_bio,Diptera_bio,Ephemeroptera_bio,Haplotaxida_bio,Lepidoptera_bio,Odonata_bio,ord_NA_bio,Podocopida_bio,Trichoptera_bio,Hirudinea_bio,Neoptera_bio,Oligochaeta_bio,Palaeoptera_bio,Podocopa_bio,subclass_NA_bio,Aeolosomatidae_bio,Anisopodidae_bio,Calamoceratidae_bio,Candonidae_bio,Cecidomyiidae_bio,Ceratopogonidae_bio,Chironomidae_bio,Coenagrionidae_bio,Corethrellidae_bio,Culicidae_bio,Curculionidae_bio,Dolichopodidae_bio,Dytiscidae_bio,Elateridae_bio,Elmidae_bio,Empididae_bio,Enchytraeoidae_bio,Ephydridae_bio,family_NA_bio,Hydrophilidae_bio,Lampyridae_bio,Limnocytheridae_bio,Limoniidae_bio,Muscidae_bio,Naididae_bio,Periscelididae_bio,Phoridae_bio,Pseudostigmatidae_bio,Psychodidae_bio,Ptilodactylidae_bio,Scatopsidae_bio,Sciaridae_bio,Scirtidae_bio,Sphaeroceridae_bio,Stratiomyidae_bio,Syrphidae_bio,Tabanidae_bio,Tipulidae_bio,Anophelinae_bio,Calamoceratinae_bio,Candoninae_bio,Ceratopogoninae_bio,Chioneinae_bio,Chironominae_bio,Copelatinae_bio,Copelatus_bio.x,Corethrellinae_bio,Culicinae_bio,Dasyheleniae_bio,Eristalinae_bio,Forcipomyiinae_bio,Limoniinae_bio,Naidinae_bio,Orthocladiinae_bio,Pristininae_bio,Psychodinae_bio,Sphaeridiinae_bio,subfamily_NA_bio,Tabaninae_bio,Tanypodinae_bio,Timiriaseviinae_bio,Tipulinae_bio,Aelosoma_bio,Anopheles_bio,Atrichopogon_bio,Aulophorus_bio,Bezzia_bio,Bromeliagrion_bio,Candonopsis_bio,Cheilotrichia_bio,Chironomus_bio,Contacyphon_bio,Copelatus_bio.y,Corethrella_bio,Corynoneura_bio,Culex_bio,Culicoides_bio,Dero_bio,Elpidium_bio,Eristalis_bio,Forcipomyia_bio,genus_NA_bio,Haemagogus_bio,Harnischia_bio,Larsia_bio,Leptagrion_bio,Limnophyes_bio,Mecistogaster_bio,Monopelopia_bio,Pericoma_bio,Phylloicus_bio,Polypedilum_bio,Pristina_bio,Sphaeromias_bio,Stenochironomus_bio,Stibasoma_bio,Stilobezzia_bio,Tanytarsus_bio,Tipula_bio,Toxorhynchites_bio,Trentepohlia_bio,Wyeomyia_bio,mean.depth,max.depth,min.depth,amplitude,net_fluc,tot_fluc,sd.depth,cv.depth,wetness,prop.overflow.days,prop.driedout.days,long_dry,long_wet,n_driedout,n_overflow,last_dry,last_wet,cv_max_temp,cv_mean_temp,cv_min_temp,max_temp,mean_temp,min_temp,sd_max_temp,sd_mean_temp,sd_min_temp,site,trt.name
puertorico_9,puertorico,mu0.8k1,0.8,1,7.92,0.26,c,466,19,80.5,1018.53,148.4,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,0.228,NA,0.355,NA,NA,NA,180.2,NA,NA,2.71,NA,45271969.4690931,NA,NA,NA,NA,NA,0.1103,NA,0.0812,NA,59,563.4,1.23697660369603,0.546045131755368,48.2782615363821,puertorico,mu0.8k1,0.5162280701754386,0.7712676056338028,0.6437478379046206,2,0,0.8864,0.5241,0.0873,0,3.7819000000000003,19.1233,0,11,2,0,1,0,61,17,0,0.0873,24.3157,0,1,91,3.1219,20.3286,0,0.2925,0,0,0,0.66,0,0,23.4505,0.2925,0,0.66,0,0,0,0,0.66,0,0,0.3189,0,0,0.8864,0,0,0,0,0,0,0.2925,0,0,0,0,0,19.1233,0,0,0,0,0,0,0,0,0,3.1219,0,0,0,0,0,0,0,0.66,0,0,0.2316,0,0,0,0.8864,0,0,0,19.1233,0,0,0,0,0,3.4144,0,0.0873,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.0428,0,0,0,0,0,3.4144,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0.2316,0,0,19.1233,0.8436,35.613934426229505,61.5,0,61.5,43.5,670.5,15.761706626393387,44.95997568910174,0.5808970730516398,0.18237704918032788,0.0994535519125683,4,3,6,11,7,4,6.89948547261173,4.08479139017775,4.48054278955729,25.7352941176471,22.1960784313725,20.2647058823529,1.77560287898096,0.906663500721807,0.907968818236758,puertorico,mu0.8k1
puertorico_30,puertorico,mu0.8k2,0.8,2,7.92,0.52,c,350,19,54.5,762.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286,NA,0.394,NA,NA,NA,154.6,NA,NA,NA,NA,48764426.98150098,NA,NA,NA,NA,NA,0.1894,NA,0.1053,NA,117,385.6667,3.99935325028082,0.454678171808952,48.1661188162142,puertorico,mu0.8k2,0.3377622377622377,0.7327411167512691,0.5352516772567534,2,0,0.7972999999999999,0.3859,0.0873,0,9.6176,15.5932,0,9,4,0,1,0,76,12,0,0.0873,26.394,0,1,101,8.9376,16.863699999999998,0,0,0,0,0,0.68,0,0,25.801299999999998,0,0,0.68,0,0,0,0,0.22,0,0,0.4732,0,0,0.7972999999999999,0,0,0,0,0,0,0,0,0,0,0,0.46,15.5932,0,0,0,0,0,0,0,0,0,8.9376,0,0,0,0,0,0,0,0.22,0,0,0.3859,0,0,0,0.7972999999999999,0,0,0,15.5932,0,0,0,0,0,8.9376,0,0.0873,0.46,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.2758,0,0,0.46,0,0,8.9376,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0.3859,0,0,15.5932,0.5215,45.650000000000006,72.5,7.5,65,56,564,15.83693066806824,35.386048580731796,0.6371587574945784,0.18333333333333332,0.008333333333333333,0,3,1,11,64,4,8.25838942844604,3.7792546410583,4.26451219730878,24.5294117647059,21.5067401960784,19.8235294117647,2.02573434803647,0.812794477000645,0.845376829701798,puertorico,mu0.8k2
puertorico_19,puertorico,mu1k0.5,1,0.5,9.9,0.13,a,490,25,84.5,1214.48,2265,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,0.268,NA,0.409,NA,NA,NA,147.2,NA,NA,NA,NA,18434298.39073545,NA,NA,NA,NA,NA,0.1847,NA,0.1676,NA,5,575.75,1.64454037122493,0.612738196737062,45.503160413449,puertorico,mu1k0.5,0.31082089552238806,0.5902200488997554,0.4505204722110717,2,0,0.0802,0.5525,0,0,4.7326,0.6682,0,1,2,0,0,0,49,2,0,0,6.0335,0,0,54,4.2726,0.7484,0,0.5525,0,0,0,0.45999999999999996,0,0,5.021,0.5525,0,0.45999999999999996,0,0,0,0,0.42,0,0,0,0,0,0.0802,0,0,0,0,0,0,0.5525,0,0,0,0,0.04,0.6682,0,0,0,0,0,0,0,0,0,4.2726,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0.0802,0,0,0,0.6682,0,0,0,0,0,4.8251,0,0,0.04,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0.0802,0,0,0.04,0,0,4.8251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6682,0,47.93333333333333,73,0,73,-19.5,499.5,16.819834315034402,35.32120932580008,0.65662100456621,0.18333333333333332,0.058333333333333334,2.5,9,3.5,11,18,15,11.7763306927807,4.94258457654101,4.42606744594769,26.2794117647059,21.9907443240454,19.8676470588235,3.09475043352928,1.08691113722684,0.879355458746371,puertorico,mu1k0.5
puertorico_11,puertorico,mu1k1,1,1,9.9,0.26,b,320,22,73,821.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312,NA,0.397,NA,NA,NA,136.5,NA,NA,3.57,NA,21282516.16784479,NA,NA,NA,NA,NA,0.2204,NA,0.1564,NA,85,300.9,-0.0531388283337389,0.608001716630927,44.6538446838703,puertorico,mu1k1,0.29358974358974355,0.6060453400503778,0.4498175418200607,2,0,1.1499000000000001,0.087,0,0,5.232200000000001,5.6456,0,21,2,0,0,0,42,4,0,0,12.114700000000001,0,0,69,4.8722,6.8825,0,0,0,0,0,0.36,0,0,11.7547,0,0,0.36,0,0,0,0,0.32,0,0,0.087,0,0,1.1499000000000001,0,0,0,0,0,0,0,0,0,0,0,0.04,5.6456,0,0,0,0,0,0,0,0,0,4.8722,0,0,0,0,0,0,0,0.32,0,0,0.087,0,0,0,1.1499000000000001,0,0,0,5.6456,0,0,0,0,0,4.8722,0,0,0.04,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0.4144,0,0,0.04,0,0,4.8722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,5.6456,0.7355,35.278688524590166,51,0,51,43,418,11.241719852176065,31.869094523182582,0.6968774395003903,0.39344262295081966,0.03278688524590164,0,10,2,24,37,4,6.27155993435599,4.10997803747813,4.65838866903533,24.7352941176471,21.7785947712418,19.8382352941176,1.55128879552747,0.8950954619694,0.924142105077744,puertorico,mu1k1
puertorico_16,puertorico,mu1k2,1,2,9.9,0.52,a,274,23,112,1464.25,-9.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255,NA,0.432,NA,NA,NA,138.9,NA,NA,4.365,NA,22655764.024665367,NA,NA,NA,NA,NA,0.1677,NA,0.1902,NA,0,343.9,1.49660981856629,1.08491531951147,45.2035157879406,puertorico,mu1k2,0.34235294117647064,0.5597222222222222,0.45103758169934643,2,0.78,0,0.6123000000000001,0,0,0.1921,10.4546,3,0,2,0,0,0,5,13,0,0.78,11.258999999999999,0,3,20,0.1921,11.066899999999999,0,0,0,0,0.78,0,0,0,11.258999999999999,0,0,0,0.78,0,0,0,0,0,0,0.1493,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,10.4546,0,0,0,0,0,0,0,0,0,0.1921,0.463,0,0,0,0,0,0,0,0,0,0.1493,0,0,0,0,0,0,0,10.4546,0,0,0,0,0,1.4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1493,0,0,10.4546,0,14.508333333333333,38,0,38,12,392,9.600066599985608,65.78560640979592,0.38780764635603343,0.09166666666666667,0.19166666666666665,4.5,3,11.5,5.5,21,18,13.3567878231029,4.45808229366579,4.769040904878,26.6323529411765,21.8784722222222,19.8235294117647,3.55722687465284,0.975360296263478,0.94539222643758,puertorico,mu1k2
puertorico_2,puertorico,mu1.5k0.5,1.5,0.5,14.84,0.13,b,550,23,76.5,1470.49,151.6,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,0.318,NA,0.392,NA,NA,NA,109.4,NA,NA,3.81,NA,26323409.535268463,NA,NA,NA,NA,NA,0.228,NA,0.1851,NA,62,481.45,3.35027021310516,0.576087468805556,44.812887255981,puertorico,mu1.5k0.5,0.2830188679245283,0.5278061224489796,0.40541249518675393,2,0.26,0.9285000000000001,1.2572999999999999,0.0873,0,9.1306,17.2421,1,15,5,0,1,0,70,16,0,0.3473,28.5585,0,2,106,8.7106,18.345200000000002,0,1.17,0,0,0.26,0.42,0,0,27.0558,1.17,0,0.42,0.26,0,0,0,0.24,0,0,0.1746,0,0,0.9285000000000001,0,0,0,0,0,0,1.17,0,0.26,0,0,0.18,17.2421,0,0,0,0,0,0,0,0,0,8.7106,0,0,0,0,0,0,0,0.24,0,0,0.0873,0,0,0,0.9285000000000001,0,0,0,17.2421,0,0,0,0,0,10.1406,0,0.0873,0.18,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0.3642,0,0,0.18,0,0,10.1406,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0.0873,0,0,17.2421,0.5643,53.75,76,0,76,9.5,567.5,17.132995417791705,31.867898481370386,0.7072554112554112,0.2583333333333333,0.025,2,7,1.5,15.5,35,4,5.94036135301099,3.42063935450115,4.14296742739761,23.7794117647059,21.5697239422085,20,1.41258298644394,0.737822465824439,0.828593485479523,puertorico,mu1.5k0.5
puertorico_13,puertorico,mu1.5k1,1.5,1,14.84,0.26,a,390,21,66.5,626.76,117.9,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.449,NA,NA,NA,159.8,NA,NA,3.925,NA,15388287.712437961,NA,NA,NA,NA,NA,0.241,NA,0.1508,NA,206,543.75,7.73485128748402,0.627300115499774,47.3299428636858,puertorico,mu1.5k1,0.24687500000000004,0.6641425389755011,0.4555087694877506,2,2.673,6.7824,0,0,0,3.4619999999999997,5.7362,2,81,0,0,0,0,38,8,0,2.673,15.9806,0,2,127,3.022,15.191600000000001,0,0,0,0,0,0.44,0,0,18.2136,0,0,0.44,0,0,0,0,0.4,0,0,0,0,0,9.455400000000001,0,0,0,0,0,0,0,0,0,0,0,0.04,5.7362,0,0,0,0,0,0,0,0,0,3.022,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,9.455400000000001,0,0,0,5.7362,0,0,0,0,0,3.022,0,0,0.04,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,3.5174,0,0,0.04,0,0,3.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.673,5.7362,3.265,88.05833333333334,106.5,39,67.5,29.5,452.5,12.93929150441124,14.545550835114657,0.8319088319088319,0.2916666666666667,0,0,7,0,17.5,65,4,9.56734287215615,4.20428934718338,4.50092284777337,26.4411764705882,22.4928513071895,20.4264705882353,2.52971801237305,0.945664551385968,0.919379681699589,puertorico,mu1.5k1
puertorico_3,puertorico,mu1.5k2,1.5,2,14.84,0.52,c,380,27,70.5,1015.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267,NA,0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2044,NA,0.263,NA,0,145.2,7.14715439801024,0.465084507727534,46.8461853858859,puertorico,mu1.5k2,0.23445692883895136,0.3752969121140142,0.3048769204764828,2,0,0,0,0,0,0.08,12.8546,0,0,0,0,0,0,4,13,0,0,12.9346,0,0,17,0,12.8546,0,0,0,0,0,0.08,0,0,12.8546,0,0,0.08,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,12.8546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8546,0,6.295081967213115,43.5,0,43.5,0,291,11.349180043122601,180.316142459846,0.14474231449069422,0.02459016393442623,0.7295081967213115,41,0,44.5,1.5,4,53,8.67278208292007,4.195495215311,4.33064829679564,25.4705882352941,21.9869066047472,20.0735294117647,2.20900861288493,0.922459614597065,0.869313959577359,puertorico,mu1.5k2
puertorico_14,puertorico,mu2k0.5,2,0.5,19.79,0.13,b,410,25,86.5,1458.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227,NA,0.416,NA,NA,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA,NA,NA,0.1825,NA,0.2388,NA,10,303.35,0.108880348387628,0.580006693123119,45.814404216865,puertorico,mu2k0.5,0.19603524229074895,0.4259615384615384,0.3109983903761437,2,0,0.1731,0,0,0,5.7046,1.6803,0,2,0,0,0,0,25,3,0,0,7.558,0,0,30,5.7046,1.8534,0,0,0,0,0,0,0,0,7.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1731,0,0,0,0,0,0,0,0,0,0,0,0,1.6803,0,0,0,0,0,0,0,0,0,5.7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1731,0,0,0,1.6803,0,0,0,0,0,5.7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6803,0.1731,18.62295081967213,50,0,50,18.5,605.5,13.614403647872214,74.8001897783515,0.36991645649432536,0.05737704918032786,0.26229508196721313,7,2,16,3.5,7,19,15.6598810178105,4.93586702240318,4.33550819769594,27.6617647058824,22.5128676470588,20.4117647058824,4.33179944036789,1.11120520998845,0.884953732117936,puertorico,mu2k0.5
puertorico_23,puertorico,mu2k1,2,1,19.79,0.26,b,230,16,65,820.02,144.6,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,0.262,NA,0.377,NA,NA,NA,189.6,NA,NA,NA,NA,22655764.024665363,NA,NA,NA,NA,NA,0.1762,NA,0.1196,NA,70,227.25,-0.440575990058747,0.73876778905946106,48.187475020054,puertorico,mu2k1,0.3274809160305344,0.6827586206896552,0.5051197683600948,2,0,0,0.1625,0.0873,0,11.4758,0.1622,0,0,1,0,1,0,101,1,0,0.0873,11.8005,0,1,103,10.6558,0.2495,0,0.1625,0,0,0,0.8200000000000001,0,0,10.905299999999999,0.1625,0,0.8200000000000001,0,0,0,0,0.56,0,0,0.0873,0,0,0,0,0,0,0,0,0,0.1625,0,0,0,0,0.26,0.1622,0,0,0,0,0,0,0,0,0,10.6558,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0.1622,0,0,0,0,0,10.818299999999999,0,0.0873,0.26,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0.26,0,0,10.818299999999999,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0,0,0,0.1622,0,43.0327868852459,60,17.5,42.5,14.5,342.5,8.695134472480746,20.2028860167868,0.7172575259976587,0.1885245901639344,0,0,4.5,0,11.5,65,4,7.10598460439937,3.9325321266513,4.32315817624216,25.4117647058824,21.9272875816993,19.9705882352941,1.80575608770619,0.862297628653549,0.863360118137773,puertorico,mu2k1
puertorico_25,puertorico,mu2k2,2,2,19.79,0.52,a,314,19,83,937.49,137.5,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,0.282,NA,0.381,NA,NA,NA,136.9,NA,NA,5.23,NA,42824988.72010829,NA,NA,NA,NA,NA,0.208,NA,0.142,NA,35,374.40000000000003,-0.107480664004259,0.632239481277867,45.783077632579,puertorico,mu2k2,0.2624113475177305,0.6272965879265092,0.4448539677221198,2,0,0.8559000000000001,0.2925,0,0,3.5449,10.8681,0,19,1,0,0,0,39,15,0,0,15.5614,0,0,74,3.0249,11.724,0,0.2925,0,0,0,0.52,0,0,14.7489,0.2925,0,0.52,0,0,0,0,0.52,0,0,0,0,0,0.8559000000000001,0,0,0,0,0,0,0.2925,0,0,0,0,0,10.8681,0,0,0,0,0,0,0,0,0,3.0249,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.8559000000000001,0,0,0,10.8681,0,0,0,0,0,3.3174,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.6046,0,0,0,0,0,3.3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8681,0.2513,34.99166666666667,51.5,5.5,46,-12.5,373.5,8.611359735165365,24.455505103493152,0.6854360465116279,0.19166666666666665,0.008333333333333333,0,5.5,1,11.5,43,15,7.35772698139651,3.76199030574057,3.55811251438829,24.5588235294118,21.8201109391125,20.1029411764706,1.80697118513708,0.82087045823125,0.715285265760116,puertorico,mu2k2
puertorico_26,puertorico,mu2.5k0.5,2.5,0.5,24.74,0.13,b,300,26,66,884.56,95.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283,NA,0.34,NA,NA,NA,140.9,NA,NA,NA,NA,29934542.78838923,NA,NA,NA,NA,NA,0.2094,NA,0.181,NA,60,414.54999999999995,1.47849587334279,0.578979114509927,45.7305160136433,puertorico,mu2.5k0.5,0.2600706713780918,0.46764705882352947,0.36385886510081067,2,0,0.39559999999999995,0.463,0,0,4.8669,0.6682,0,16,1,0,0,0,33,2,0,0,6.3937,0,0,52,4.5069,1.5268,0,0,0,0,0,0.36,0,0,6.0337,0,0,0.36,0,0,0,0,0.36,0,0,0,0,0,0.39559999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0.6682,0,0,0,0,0,0,0,0,0,4.5069,0.463,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.39559999999999995,0,0,0,0.6682,0,0,0,0,0,4.9699,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.2652,0,0,0,0,0,4.9699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6682,0.1304,46.549180327868854,69,0,69,27.5,540.5,14.930659913529468,32.05950951323279,0.6755981950654082,0.18852459016393444,0.03278688524590164,2,4,2,11.5,35,8,8.34693983017634,4.2334965070965,4.25347592102032,25.1764705882353,21.9651380288958,20.1176470588235,2.10146485136204,0.929893351232228,0.855699273522912,puertorico,mu2.5k0.5
puertorico_4,puertorico,mu2.5k1,2.5,1,24.74,0.26,a,250,21,78.5,1224.71,304.2,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,0.26,NA,0.415,NA,NA,NA,140.8,NA,NA,NA,NA,14156320.499323208,NA,NA,NA,NA,NA,0.1823,NA,0.113,NA,47,516.2,3.95205572664167,0.459399123139497,44.498952678227496,puertorico,mu2.5k1,0.29884615384615393,0.727710843373494,0.513278498609824,2,0,1.8368,1.7987,0.1493,0,4.244,14.3853,0,12,8,0,1,0,83,9,0,0.1493,22.2648,0,1,112,3.364,16.415100000000002,0,1.755,0,0,0,0.8800000000000001,0,0,19.7791,1.755,0,0.8800000000000001,0,0,0,0,0.68,0,0,0.193,0,0,1.8368,0,0,0,0,0,0,1.755,0,0,0,0,0.2,14.3853,0,0,0,0,0,0,0,0,0,3.364,0,0,0,0,0,0,0,0.68,0,0,0.0437,0,0,0,1.8368,0,0,0,14.3853,0,0,0,0,0,5.119,0,0.1493,0.2,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0.0428,0,0,0.2,0,0,5.119,0,0,0,0,0,0,0.1493,0,0,0,0,0,0,0,0,0.0437,0,0,14.3853,1.794,33.54166666666667,60,0,60,5,486,16.963665344369467,52.28022044475056,0.5493677181017335,0.125,0.13333333333333333,6,5,8,7.5,29,4,13.5803098436705,4.29752323447201,4.68328896312993,27.4117647058824,21.7060866013072,19.7352941176471,3.72260258067674,0.932824114985792,0.924260851252995,puertorico,mu2.5k1
puertorico_8,puertorico,mu2.5k2,2.5,2,24.74,0.52,b,372,27,70,1011.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313,NA,0.419,NA,NA,NA,139.3,NA,NA,4.465,NA,51477015.340652734,NA,NA,NA,NA,NA,0.2469,NA,0.1946,NA,77,381.55,2.74647203898827,0.779967554498877,44.4163931025688,puertorico,mu2.5k2,0.21118210862619805,0.5355608591885441,0.37337148390737107,2,0.26,0.9405,0.1625,0,0,5.4735,9.6041,1,10,1,0,0,0,46,13,0,0.26,16.180600000000002,0,1,70,4.9535,10.5446,0,0.1625,0,0,0.26,0.52,0,0,15.4981,0.1625,0,0.52,0.26,0,0,0,0.42,0,0,0,0,0,0.9405,0,0,0,0,0,0,0.1625,0,0.26,0,0,0.1,9.6041,0,0,0,0,0,0,0,0,0,4.9535,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0.9405,0,0,0,9.6041,0,0,0,0,0,5.376,0,0,0.1,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0.3762,0,0,0.1,0,0,5.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6041,0.5643,45.22931034482759,64.5,0,64.5,33.5,294.5,10.486884408033651,24.878970840046396,0.6954522738630685,0.07557471264367815,0.034195402298850576,0,2,2,4.5,54,29,5.83106848011324,3.69678275795148,4.35400442971619,24.6176470588235,21.6199045407637,19.7794117647059,1.43547185819258,0.79924090334852,0.861196464407098,puertorico,mu2.5k2
puertorico_21,puertorico,mu3k0.5,3,0.5,29.69,0.13,c,278,24,81,668.6,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222,NA,0.361,NA,NA,NA,203.6,NA,NA,3.05,NA,25300537.67483832,NA,NA,NA,NA,NA,0.16,NA,0.1125,NA,29,253.9,3.67531489683809,0.655810748914485,43.7482491520998,puertorico,mu3k0.5,0.27927927927927926,0.6883656509695291,0.4838224651244042,2,0.48,0.1284,0.36870000000000003,0,0,1.3471,10.6548,2,3,3,0,0,0,27,10,0,0.48,12.499,0,2,43,1.0671,10.8269,0,0.325,0,0,0.48,0.28,0,0,11.894,0.325,0,0.28,0.48,0,0,0,0.28,0,0,0.0437,0,0,0.1284,0,0,0,0,0,0,0.325,0,0.48,0,0,0,10.6548,0,0,0,0,0,0,0,0,0,1.0671,0,0,0,0,0,0,0,0.28,0,0,0.0437,0,0,0,0.1284,0,0,0,10.6548,0,0,0,0,0,1.8720999999999999,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.1284,0,0,0,0,0,1.8720999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437,0,0,10.6548,0,28.508196721311478,64.5,0,64.5,22.5,633.5,17.866680141209997,85.11530993122935,0.44018954918032793,0.20491803278688525,0.2704918032786885,10,4.5,16.5,12.5,7,4,12.0968168550169,4.76662961150342,4.2374399396989,27.0735294117647,22.3774509803922,20.2058823529412,3.27503526913031,1.06665020473103,0.856212128992101,puertorico,mu3k0.5
